Team,Year,Record
los_angeles_clippers,2014,"[True, True, False, True, False, True, False, True, False, True, True, False, True, True, True, True, True, True, True, True, True, False, False, True, True, False, True, False, False, True, False, True, True, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, False, False, False, True, True, True, True, False, False, True, True, True, False, False, True, True, False, False, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True]"
los_angeles_clippers,2013,"[False, True, True, True, False, False, True, True, True, True, False, True, False, True, True, True, True, False, False, True, False, True, True, False, True, True, True, True, True, False, False, True, False, True, True, False, True, True, True, True, True, False, True, False, True, True, True, True, False, True, False, False, True, True, True, False, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, False, True, False, True, True, False]"
los_angeles_clippers,2012,"[True, True, False, False, True, True, True, True, True, True, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, True, True, True, False, True, True, True, True, False, False, False, False, True, True, False, False, False, True, False, True, True, True, True, False, True, True, True, True, False, True, False, True, False, True, False, True, True, False, True, False, False, False, True, True, True, True, True, True, True]"
los_angeles_clippers,2011,"[True, False, False, True, True, True, False, True, True, True, False, True, False, True, False, True, True, True, True, False, True, True, False, True, True, False, True, True, False, False, True, False, True, False, True, False, False, True, False, False, True, False, True, True, False, False, False, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, False, True, False, False]"
los_angeles_clippers,2010,"[False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, True, False, False, True, False, False, True, False, False, False, False, True, True, True, False, True, True, False, False, True, True, True, False, True, True, True, False, True, False, False, True, True, False, False, False, False, True, False, False, False, True, False, False, False, False, False, True, True, True, True, False, True, False, False, True, False, True, False, True, False, False, True, True, False, False, False, True]"
los_angeles_clippers,2009,"[False, False, False, False, True, True, True, False, False, False, True, False, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, True, False, True, True, True, True, False, False, False, False, True, True, False, True, False, False, False, False, True, False, False, False, False, False, False, True, True, True, False, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False, False, True, False, True]"
los_angeles_clippers,2008,"[False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, True, False, False, False, True, False, True, True, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False, False, True, True, False, True, False, False, False, True, True, False, False, False, False, False, False, False, True, False, True, False, False, False, True, False, False, False, False, False, False, True, False, False, False]"
los_angeles_clippers,2007,"[True, True, True, True, False, False, True, False, False, True, False, False, False, False, False, False, False, True, False, True, False, True, False, False, False, False, False, False, True, False, False, False, False, True, False, True, False, True, False, False, False, True, False, False, True, False, True, False, True, False, True, True, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False, False]"
los_angeles_clippers,2006,"[False, True, True, True, True, True, False, True, False, False, False, False, False, True, False, True, True, False, True, False, False, False, False, False, False, True, False, True, True, True, False, True, False, False, True, True, False, False, True, True, True, True, False, True, True, True, False, False, False, True, False, False, False, False, True, True, True, False, True, False, False, False, False, False, True, False, True, True, True, True, False, True, True, True, False, False, False, True, True, False, True, False]"
los_angeles_clippers,2005,"[True, True, True, False, True, True, False, True, True, True, True, False, False, True, False, True, True, True, True, False, False, False, True, False, False, True, False, False, True, False, False, True, True, True, False, False, True, True, True, True, True, False, True, True, True, True, False, True, False, False, False, False, False, True, True, True, False, False, True, True, True, True, False, True, True, False, False, True, True, False, True, False, True, True, False, False, False, True, True, False, False, True]"
los_angeles_clippers,2004,"[True, False, True, False, True, False, True, True, False, False, False, True, True, True, True, True, False, True, False, False, False, False, False, True, False, False, True, False, True, True, True, False, False, True, True, False, False, False, False, False, True, True, False, True, True, True, False, False, False, False, False, False, False, False, True, True, False, True, False, False, True, False, True, True, False, False, True, True, True, False, False, False, False, True, True, False, False, True, False, True, False, True]"
los_angeles_clippers,2003,"[False, False, True, True, True, True, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, False, True, False, True, False, False, True, False, True, False, False, True, False, True, False, False, False, True, True, False, False, True, False, True, True, True, False, False, False, False, False, True, True, False, False, True, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False]"
los_angeles_clippers,2002,"[False, False, True, False, False, True, True, False, False, False, True, False, False, True, False, True, False, False, True, True, True, False, False, True, True, False, False, True, False, False, False, False, False, False, True, True, False, False, True, False, True, False, False, False, True, False, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, True, False, False, False, True, False, True, False, False, False, False, True, False, False, True, False, False, False, True, True, True]"
los_angeles_clippers,2001,"[False, False, False, True, True, False, True, True, False, True, False, False, False, True, True, False, True, True, False, True, True, True, False, True, True, True, False, False, False, True, False, True, True, False, False, False, False, True, False, True, False, True, True, False, False, True, True, False, False, True, False, False, True, False, True, False, False, True, True, True, False, True, True, True, True, False, False, True, True, False, False, False, True, False, False, False, True, False, False, False, True, False]"
los_angeles_clippers,2000,"[False, False, True, False, False, True, False, False, True, True, False, False, False, False, False, True, False, False, False, True, False, False, True, False, True, False, True, True, False, False, False, True, False, False, True, False, True, False, False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, True, True, True, True, False, False, False, True, True, False, False, False, True, False, True, True, False, True, False, True, False, True, False, False, True, True, True, False]"
los_angeles_clippers,1999,"[False, False, True, False, False, False, False, True, False, True, True, False, False, False, False, False, False, False, False, False, True, False, True, False, True, True, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]"
los_angeles_clippers,1998,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False, True, False, True, True, False, True, False, False, False, True, True, False, False, False, False, False, False]"
los_angeles_clippers,1997,"[False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, True, False, False, False, False, True, False, False, False, False, True, True, True, False, True, False, False, False, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, True, False, False, False, True, False, False, True, False, True, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, True]"
los_angeles_clippers,1996,"[True, False, True, False, True, True, False, False, True, True, False, False, False, False, False, False, True, False, False, False, False, True, True, True, False, False, False, False, False, True, True, True, True, False, False, False, False, False, True, True, False, True, True, True, True, False, False, True, False, False, True, True, True, True, False, False, False, False, True, False, False, True, False, True, True, False, True, True, False, False, False, False, True, True, True, False, False, True, True, False, False, False]"
los_angeles_clippers,1995,"[True, False, False, False, True, True, True, True, True, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, True, True, False, True, False, False, False, True, True, True, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, True, False, True, False, True, True, False, True, False, False, True, True, False, True, False, False, True, False, False, False, True, False, True, False, False, False, False]"
los_angeles_clippers,1994,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, True, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False, True, False, True, False, False, False, False, True, False, True, False, False, True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False, True]"
los_angeles_clippers,1993,"[True, False, False, True, True, False, True, False, False, True, False, True, False, False, False, True, False, True, True, False, False, False, True, False, True, False, False, False, False, False, False, False, True, False, True, False, False, True, False, True, False, False, True, False, False, True, False, False, False, False, False, True, False, False, True, False, False, True, True, True, True, False, True, False, False, True, False, False, False, False, False, True, False, False, False, False, False, True, False, False, False, False]"
los_angeles_clippers,1992,"[False, False, False, True, True, False, True, True, True, False, True, False, True, True, True, True, False, True, True, False, False, True, False, True, False, False, True, True, False, False, False, False, True, False, True, False, True, False, True, True, True, False, True, False, True, False, False, False, True, False, True, True, True, False, False, True, False, False, False, False, True, True, False, False, True, False, True, False, False, True, True, True, False, False, True, True, False, True, False, True, False, True]"
los_angeles_clippers,1991,"[False, True, True, True, True, False, True, False, False, False, False, False, False, True, False, False, True, True, True, True, True, True, True, True, False, False, True, False, False, True, False, True, False, False, True, False, False, True, False, True, False, False, False, False, True, True, False, True, True, True, True, True, False, False, False, True, True, True, False, False, True, True, False, True, True, False, True, True, True, True, True, True, False, False, True, True, True, True, False, True, False, False]"
los_angeles_clippers,1990,"[True, True, False, False, False, False, True, False, True, True, False, True, False, False, True, True, True, False, False, True, False, False, False, False, False, True, False, False, False, False, False, False, False, True, False, False, True, False, True, False, False, True, False, False, False, False, False, False, True, False, False, True, True, False, True, True, False, False, False, False, False, True, True, False, True, False, False, True, True, True, True, True, False, True, True, False, False, True, False, False, False, False]"
los_angeles_clippers,1989,"[True, False, False, False, True, False, False, True, False, True, False, False, False, True, False, True, False, False, True, True, True, False, False, False, True, False, True, False, True, False, True, True, True, False, True, True, True, False, False, False, False, True, False, False, True, False, True, False, False, False, False, False, False, False, True, False, True, False, True, False, True, False, False, True, False, False, False, False, False, True, False, False, True, True, False, False, True, False, False, False, False, False]"
los_angeles_clippers,1988,"[False, True, False, False, True, False, True, True, False, False, True, True, False, False, False, False, False, True, False, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, True, False, False, True, True, True, False, False, True, False, False, False, True, True, False, True, False, False]"
los_angeles_clippers,1987,"[False, False, True, False, True, False, False, True, False, True, False, False, True, True, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, True, False, False, True, False, False, False, True, False, False, False, False, False, False, False]"
los_angeles_clippers,1986,"[False, True, False, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, True, False, True, False, False, False, True, False, False, True, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
los_angeles_clippers,1985,"[True, True, True, True, True, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, True, False, False, False, True, False, True, False, False, True, False, False, False, False, False, True, False, False, True, False, True, True, True, True, False, True, False, False, False, True, True, True, False, False, True, False, False, False, False, True, False, False, False, False, True, True, False, False, True, False, False, False, True, True, True, True, False, True, False, True, False]"
los_angeles_clippers,1984,"[True, False, True, False, True, False, False, False, False, False, True, False, False, False, True, False, True, False, False, True, True, False, True, True, True, True, True, True, False, False, False, False, False, False, False, True, True, True, True, False, True, False, False, False, False, False, False, False, True, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, True, False, False, True, True, False, True, True, False, True, True, False]"
los_angeles_clippers,1983,"[False, True, True, True, False, False, False, False, False, False, True, True, False, False, False, False, False, False, True, False, True, False, False, True, False, False, False, True, False, True, False, True, True, False, False, False, False, False, False, True, False, True, True, False, False, False, False, True, False, True, False, False, False, False, True, True, True, False, True, False, False, True, True, True, False, False, True, False, False, False, True, False, False, True, True, False, False, True, False, False, False, True]"
los_angeles_clippers,1982,"[False, False, False, False, False, False, False, True, False, False, True, False, True, False, False, False, False, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, True, False, True, True, False, True, False, False, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True, False, True, False, False, False, False, False, False, True, False, False, False, True, True, False, True, False, True, False, False, False, False, False, False, False, False, False]"
los_angeles_clippers,1981,"[True, False, False, False, False, True, False, False, False, False, False, False, True, True, False, True, False, True, False, False, False, False, False, False, False, False, False, True, False, True, False, False, True, False, True, True, False, False, True, False, False, True, False, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]"
los_angeles_clippers,1980,"[True, False, False, False, False, True, False, False, False, True, True, True, False, True, False, False, False, False, False, False, False, True, True, False, True, True, True, False, True, False, False, False, True, True, True, True, True, True, False, False, False, False, False, False, True, True, False, True, True, False, False, True, False, False, True, False, False, False, False, True, True, True, True, True, False, True, False, False, True, False, True, False, False, True, True, False, True, False, True, False, False, False]"
los_angeles_clippers,1979,"[False, True, False, True, False, False, True, False, True, False, False, False, True, False, True, False, False, False, True, True, True, False, False, True, True, False, False, False, True, True, True, False, True, True, False, True, True, True, False, False, True, True, False, False, True, True, True, True, True, True, False, False, False, False, False, False, True, False, True, False, False, False, False, True, False, False, True, False, False, True, True, False, False, True, True, False, False, False, False, False, False, False]"
los_angeles_clippers,1978,"[False, False, False, True, False, True, False, True, True, False, True, False, False, False, True, False, False, False, True, True, True, False, False, True, True, False, False, False, False, True, True, False, True, False, True, True, False, True, True, True, False, False, True, False, False, False, True, True, True, True, False, True, True, True, False, False, False, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, False, True, False, False, False, False, True, False, False, True]"
los_angeles_clippers,1977,"[True, True, False, False, False, False, True, True, False, True, False, True, False, True, False, True, False, True, False, True, False, True, False, False, False, True, False, True, False, False, False, False, False, True, False, True, False, True, False, False, False, False, False, False, False, False, False, False, True, True, False, False, True, False, False, False, False, False, True, False, True, False, True, True, True, True, False, True, False, False, False, False, False, False, False, False, False, False, False, True, False, False]"
los_angeles_clippers,1976,"[True, True, False, False, False, False, True, True, True, True, True, False, False, False, False, False, False, True, False, False, True, True, False, False, False, False, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, False, False, False, False, False, True, False, False, True, False, True, False, False, True, True, True, True, False, False, False, False, True, False, False, True, True, True, False, False, False, False, True, False, False, False, True, False, False, True, False, False]"
los_angeles_clippers,1975,"[True, True, True, True, False, False, True, False, True, True, False, True, True, False, False, False, False, False, False, True, False, True, False, True, True, False, True, True, True, True, False, True, False, True, True, False, True, False, True, False, True, True, True, True, True, True, False, True, True, False, True, False, True, True, False, False, True, False, True, False, False, False, True, True, False, False, True, False, False, True, False, True, True, False, False, True, False, True, True, False, True, True]"
los_angeles_clippers,1974,"[True, False, True, True, True, False, False, True, True, True, True, True, True, True, True, True, True, True, False, True, False, False, False, True, False, True, True, True, True, False, False, False, True, False, False, False, True, False, True, False, True, True, True, True, True, True, True, False, True, True, False, False, True, True, True, False, False, False, True, True, True, False, True, False, False, True, False, True, True, False, False, False, False, True, True, True, True, True, False, False, True, False]"
los_angeles_clippers,1973,"[True, False, False, False, True, False, True, True, True, True, False, False, False, False, False, False, True, False, False, True, True, True, False, False, False, True, False, False, True, False, True, True, True, False, False, False, True, False, True, True, True, True, True, True, True, False, True, False, True, False, False, False, True, False, False, True, True, True, True, False, False, True, True, False, True, True, True, False, False, True, True, True, False, True, True, False, True, False, True, False, False, False]"
los_angeles_clippers,1972,"[False, True, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, True, False, False, False, True, False, True, True, False, True, False, True, False, False, False, False, True, False, True, False, False, False, True, True, False, True, True, False, False, False, False, True, True, False, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]"
los_angeles_clippers,1971,"[False, True, False, False, False, False, True, False, True, False, False, True, True, True, False, True, False, False, True, False, False, False, True, True, False, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, True, False, False, False, False, True, False, False, True, False, False, False, False, False, True, False, False, False, False, True, False, False, False, False, True, False, True, False, True, False, False, False, False]"
los_angeles_clippers,1970,"[True, False, False, False, False, False, False, False, False, False, True, True, False, False, True, True, False, False, True, False, False, True, False, False, True, False, False, False, False, False, True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, True, True, True, False, False, False, False, False, False, False, True, True, False, False, True, False, False, False, False, False, False, False, True, True, False, True, False, False, False, False]"
los_angeles_lakers,2017,"[False, True, False, True, False, False, True, False, True, True, False, False, False, True, False, False, True, True, False, False, False, False, False, True, True, False, False, False, True, False, False, False, False, False, False, False, False, False, True, True, True, True, False, False, True, True, True, True, False, False, True, True, True, True, False, False, False, True, True, True, True, True, False, True, False, True, True, False, False, False, False, True, False, True, False, False, False, True, False, False, False, True]"
los_angeles_lakers,2016,"[True, False, False, False, True, True, True, False, True, True, False, True, False, False, True, False, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, False, True, False, True, True, False, False, False, False, False, True, False, False, False, True, False, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, True, True, True, True, True, False]"
los_angeles_lakers,2015,"[False, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, False, False, True, False, False, False, False, True, True, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, True, False, False, True, True, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False, True]"
los_angeles_lakers,2014,"[False, False, False, False, False, True, False, False, False, False, True, True, False, False, False, False, True, True, False, False, False, True, True, True, False, False, False, True, False, False, False, True, False, True, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, True, False, False, False, False, True, False, True, False, False, True, False, False, False, False, False, True, False, False, False]"
los_angeles_lakers,2013,"[True, False, False, True, False, True, False, False, True, False, False, True, True, True, False, True, True, False, True, False, False, False, True, False, True, True, False, False, False, False, False, False, True, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, True, True, False, False, False, False, True, False, False, False, True, True, False, False, False, True, False, False, False, False, True, True, False, False, True, False, False, False, False, False, False, False, True, True]"
los_angeles_lakers,2012,"[False, False, False, True, False, True, True, False, True, True, True, False, False, True, False, True, False, False, True, False, False, False, False, True, True, True, True, True, False, True, False, False, False, False, False, False, True, True, False, False, False, False, True, True, True, False, True, True, True, False, True, False, True, False, True, True, True, False, True, True, False, True, True, True, True, False, True, True, False, False, False, True, False, True, True, True, False, True, True, True, True, True]"
los_angeles_lakers,2011,"[False, False, True, True, True, False, True, False, True, True, True, True, True, False, True, False, False, False, True, False, True, True, True, False, False, True, False, True, True, True, False, True, True, False, True, True, True, False, False, True, True, True, True, True, False, False, True, True, False, True, False, True, True, True, True, False, False, True, True, True, True, False, True, False, True, False]"
los_angeles_lakers,2010,"[True, True, True, True, True, True, True, True, False, False, True, True, True, True, True, False, False, False, False, True, True, True, False, True, True, True, True, True, False, False, False, True, True, False, True, True, True, True, True, True, True, False, True, False, True, True, False, False, True, False, True, True, True, True, False, False, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, False, False, False, False, False, True, True]"
los_angeles_lakers,2009,"[True, False, True, True, True, True, True, True, False, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, False, True, False, True, True, True, True, False, False, True, False, True, True, True, False, True, False, True, True, True, True, False, True, False, True, True, True, True, False, True, False, True, True, True, False, False, False, True, True, True, True, True, True, True, False, True, False, False, True, False, False, True, False, True, False]"
los_angeles_lakers,2008,"[True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, False, True, True, True, False, True, True, True, True, False, False, True, True, True, True, True, True, False, True, True, True, True, False, False, True, True, True, True, False, True, True, True, True, True, True, True, False, True, True, True, True, True, True, False, False, True, True, False, True, True, True, False, True, True, True, True, True, False, False, True, True, True, True, True, False, True, True]"
los_angeles_lakers,2007,"[False, True, True, False, True, False, True, True, True, True, False, False, False, True, True, False, False, True, True, True, True, False, True, True, False, True, True, True, True, False, True, True, True, True, True, True, True, False, True, False, False, False, True, False, True, True, True, False, True, True, True, True, True, True, True, True, True, True, False, True, True, True, False, True, False, False, True, True, True, False, True, False, False, True, True, True, True, False, True, True, True, True]"
los_angeles_lakers,2006,"[True, True, True, False, True, False, False, True, True, True, True, False, True, False, True, True, True, False, True, True, True, False, True, False, False, True, True, False, True, False, True, True, True, True, False, False, True, True, True, False, False, True, False, False, False, True, False, True, True, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, True, True, True, True, True, False, False, True, False, False, True, False, False, False, False, True, True]"
los_angeles_lakers,2005,"[True, False, True, True, False, False, False, True, False, False, True, False, False, True, False, True, True, True, True, False, True, True, True, False, True, True, False, False, False, False, False, True, True, True, False, True, True, True, False, False, True, True, False, True, False, False, False, False, True, False, True, False, True, True, False, False, True, False, True, True, False, True, True, False, False, True, False, False, True, True, True, True, False, True, True, False, False, True, True, True, True, True]"
los_angeles_lakers,2004,"[True, False, False, True, True, False, False, True, True, False, True, True, False, True, True, False, True, False, True, True, False, True, False, False, True, False, True, True, False, False, True, True, False, True, True, False, True, True, False, False, False, True, True, False, False, False, True, False, False, True, True, True, False, False, False, False, True, True, False, True, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, True, False, False, False, False, False, False]"
los_angeles_lakers,2003,"[True, True, True, True, True, False, False, True, True, True, False, True, True, True, True, True, True, True, True, True, True, False, False, True, True, False, False, True, False, False, False, False, True, True, True, False, True, False, False, False, True, True, False, True, False, True, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, False, True, False, True, True, True, True, True, True, True, True, True, True, True, False, False, True, False, True, True]"
los_angeles_lakers,2002,"[False, False, True, True, False, False, False, False, True, False, False, False, True, True, False, False, True, False, True, False, True, True, False, False, True, False, False, False, True, False, True, True, False, True, True, True, True, True, False, True, False, False, True, True, True, True, True, True, True, False, False, True, True, True, True, True, True, False, True, True, True, False, False, True, True, True, False, True, False, True, True, True, False, True, True, True, True, True, True, False, True, True]"
los_angeles_lakers,2001,"[True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, False, False, True, True, True, False, True, False, False, True, True, True, True, True, True, False, False, True, False, True, False, False, True, False, True, True, True, True, False, True, True, False, False, False, True, True, True, True, False, True, True, True, False, True, True, True, True, True, False, False, True, True, True, False, True, True, True, False, False, True, True, True, False, True, True]"
los_angeles_lakers,2000,"[True, False, True, True, False, False, True, True, True, False, True, True, True, True, True, False, True, True, True, False, False, True, False, False, True, True, True, True, True, False, True, True, True, False, True, False, True, True, False, False, True, False, True, False, True, True, True, True, False, True, False, True, True, True, True, False, True, True, True, True, False, False, True, True, True, True, False, False, True, True, False, False, True, False, True, True, True, True, True, True, True, True]"
los_angeles_lakers,1999,"[True, True, False, True, True, True, False, True, True, False, True, False, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, False, True, False, False, True, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, False, False]"
los_angeles_lakers,1998,"[True, False, True, True, False, False, True, True, True, False, False, False, True, True, True, True, True, True, True, True, True, True, False, True, False, False, True, True, False, False, True, True, True, False, True, False, True, True, False, False, False, True, True, False, False, False, True, True, True, True]"
los_angeles_lakers,1997,"[True, True, True, True, True, True, True, True, True, True, True, False, True, False, True, True, True, False, False, False, True, True, True, False, True, True, True, True, False, True, True, False, True, True, True, False, True, True, True, True, False, False, True, True, True, False, True, False, False, False, True, False, True, True, True, False, False, True, True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, False, True, True, True, True, True]"
los_angeles_lakers,1996,"[True, True, True, False, False, True, True, False, True, True, True, False, True, False, True, False, True, True, True, False, True, True, True, True, True, False, True, False, True, True, True, True, True, True, False, True, True, True, False, False, True, True, True, True, True, True, False, True, True, True, False, False, True, False, False, True, False, False, True, False, True, True, False, True, True, True, False, False, True, True, True, True, True, False, True, True, False, True, True, True, True, False]"
los_angeles_lakers,1995,"[True, False, False, False, True, False, True, True, True, True, False, False, False, True, True, True, False, False, True, True, False, True, False, False, True, False, True, True, True, False, False, False, True, False, True, True, True, True, False, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, True, True, False, False, True, True, False, True, True, True, True, False, True, True]"
los_angeles_lakers,1994,"[True, False, False, True, False, False, True, False, True, True, True, True, True, False, True, True, False, True, True, True, False, True, True, False, True, True, True, True, True, False, False, True, True, False, True, False, True, True, True, False, False, False, True, True, True, True, False, True, True, True, True, False, False, False, True, True, False, False, False, True, True, False, False, True, True, True, True, True, False, True, True, True, False, True, False, False, False, False, True, False, False, False]"
los_angeles_lakers,1993,"[True, False, False, False, False, True, True, False, False, False, False, False, True, True, True, True, False, False, False, False, True, False, False, False, True, False, False, False, False, True, False, True, False, False, False, False, True, False, True, True, False, False, True, True, True, True, False, False, False, True, False, False, True, True, False, False, True, True, True, False, True, False, True, True, True, False, True, True, False, True, True, True, False, False, False, False, False, False, False, False, False, False]"
los_angeles_lakers,1992,"[True, False, True, False, False, True, True, True, False, True, True, False, True, False, True, True, True, True, True, False, False, True, False, False, False, True, False, False, True, True, True, False, False, True, False, False, False, True, False, False, True, True, False, True, False, True, True, True, False, True, False, True, False, True, True, False, True, False, True, False, True, False, False, False, False, False, True, False, False, False, False, False, False, True, False, True, False, True, True, False, False, True]"
los_angeles_lakers,1991,"[False, True, False, False, True, True, True, True, True, True, True, True, True, False, True, False, False, True, True, True, False, True, True, False, False, False, True, False, False, False, True, True, False, True, True, True, False, True, False, True, True, True, True, False, False, True, True, False, False, False, False, False, False, False, True, False, False, False, True, False, True, True, False, True, False, False, True, True, True, True, True, False, False, True, False, False, False, True, False, False, True, True]"
los_angeles_lakers,1990,"[False, False, True, False, False, True, False, True, True, True, True, True, True, True, True, False, True, False, True, True, True, False, False, True, True, True, True, False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, False, True, True, True, False, True, False, True, True, False, False, False, True, True, True, True, True, True, False, False, True, True, False, True, True, True, True, True, True, False, True, False, False, True]"
los_angeles_lakers,1989,"[True, False, True, True, True, True, True, True, True, True, True, False, True, False, True, True, True, False, False, True, True, True, True, False, True, True, True, True, False, True, False, True, True, True, True, False, True, True, True, True, False, False, True, True, True, True, False, True, True, True, True, True, False, True, True, True, False, True, True, True, True, False, False, True, True, True, True, False, True, True, True, True, True, True, True, False, True, True, True, True, True, False]"
los_angeles_lakers,1988,"[True, False, True, True, True, True, False, True, True, True, False, True, True, True, True, True, True, True, False, True, False, False, False, False, True, False, False, True, True, False, True, True, True, False, True, True, True, True, True, False, True, True, True, False, True, True, False, False, True, True, True, False, True, True, True, True, False, True, True, True, True, True, True, False, False, True, True, False, True, False, True, True, False, False, True, True, False, True, True, True, True, True]"
los_angeles_lakers,1987,"[True, True, True, True, True, True, True, True, False, False, True, True, False, False, False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, False, False, True, False, False, True, True, False, False, True, False, True, True, True, False, True, False, True, False, True, True, True, True]"
los_angeles_lakers,1986,"[False, True, True, True, True, True, True, True, True, True, False, True, True, True, False, True, True, True, False, True, False, True, True, False, True, True, True, True, True, True, True, True, False, False, True, True, True, True, True, True, False, True, False, True, False, True, False, True, True, True, False, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, False]"
los_angeles_lakers,1985,"[True, True, True, True, False, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, False, True, False, True, True, True, True, False, True, True, False, True, False, False, False, True, True, True, False, True, True, False, True, True, False, True, False, True, False, True, True, False, True, True, True, True, True, True, True, True, True, False, True, True, True, True, False, True, True, True, False, True, True, True, False]"
